ID,Label
845,1
846,0
847,0
848,1
849,0
850,1
851,0
852,1
853,1
854,1
855,0
856,0
857,0
858,0
859,1
860,0
861,0
862,0
863,1
864,0
865,0
866,0
867,0
868,1
869,0
870,1
871,1
872,1
873,1
874,1
875,1
876,0
877,0
878,0
879,1
880,1
881,1
882,0
883,1
884,1
885,1
886,1
887,0
888,1
889,1
890,0
891,0
892,1
893,1
894,1
895,0
896,1
897,0
898,1
899,1
900,1
901,0
902,0
903,0
904,1
905,0
906,1
907,1
908,0
909,0
910,0
911,0
912,1
913,0
914,0
915,1
916,0
917,0
918,0
919,0
920,1
921,1
922,1
923,0
924,1
925,0
926,0
927,0
928,0
929,0
930,0
931,1
932,1
933,1
934,0
935,1
936,1
937,1
938,0
939,0
940,0
941,1
942,1
943,1
944,0
945,1
946,1
947,1
948,0
949,1
950,0
